name	taxonomy_id	taxonomy_lvl	14_species.bracken_num	14_species.bracken_frac	17_species.bracken_num	17_species.bracken_frac	19_species.bracken_num	19_species.bracken_frac	20_species.bracken_num	20_species.bracken_frac	2126_species.bracken_num	2126_species.bracken_frac	22a_species.bracken_num	22a_species.bracken_frac	22b_species.bracken_num	22b_species.bracken_frac	25_species.bracken_num	25_species.bracken_frac	2621_species.bracken_num	2621_species.bracken_frac	27_species.bracken_num	27_species.bracken_frac	Stan_species.bracken_num	Stan_species.bracken_frac
Mycobacterium phage Nibb	2510585	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycobacterium phage Krueger	2015820	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycobacterium phage Aminay	2250291	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycobacterium phage Ellie	2762405	S	0	0.00000	4	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptomyces virus Samisti12	2560791	S	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptomyces phage phiSAJS1	1755682	S	0	0.00000	8	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptomyces virus YDN12	1982747	S	0	0.00000	1	0.00000	5	0.00000	20	0.00000	4	0.00000	0	0.00000	3	0.00000	0	0.00000	3	0.00000	0	0.00000	0	0.00000
Lactobacillus virus Ld17	1981023	S	0	0.00000	7	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus virus Ld25A	1981024	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus virus SEP9	1922247	S	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	2	0.00000	0	0.00000
Microbacterium virus Squash	2734281	S	0	0.00000	7	0.00000	0	0.00000	3	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	3	0.00000	0	0.00000
Gordonia virus Terapin	2734283	S	0	0.00000	5	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Gordonia virus Suzy	2734282	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	3	0.00000	0	0.00000	0	0.00000
Streptomyces virus phiHau3	1982895	S	0	0.00000	5	0.00000	0	0.00000	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	2	0.00000	0	0.00000
Streptomyces virus Danzina	1982886	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bordetella virus MW2	2734290	S	0	0.00000	5	0.00000	0	0.00000	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000
Escherichia virus SSL2009a	624134	S	0	0.00000	5	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Gordonia virus Nyceirae	2560506	S	0	0.00000	4	0.00000	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arthrobacter virus Laroye	1982087	S	0	0.00000	4	0.00000	1	0.00000	1	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000	1	0.00000	1	0.00000	1	0.00000
Staphylococcus virus EW	320841	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	2	0.00000	0	0.00000	1	0.00000	0	0.00000
Dinoroseobacter virus D5C	2560407	S	0	0.00000	4	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000
Gordonia virus Lennon	2560504	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000
Mycobacterium phage Snenia	1698714	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacillus virus Stahl	1921711	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas virus NP1	1982240	S	0	0.00000	3	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	5	0.00000	1	0.00000	1	0.00000	0	0.00000
Arthrobacter virus Maja	2734249	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Enterococcus virus AL3	2560416	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Enterococcus virus phiSHEF2	2560430	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptomyces virus phiBT1	225588	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas virus nickie	2560688	S	0	0.00000	3	0.00000	4	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	3	0.00000	7	0.00000	2	0.00000
Brevibacterium virus LuckyBarnes	2734246	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Escherichia virus Golestan	2560464	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycobacterium phage Dylan	1340831	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arthrobacter virus Peas	2734226	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas virus PaMx11	1982098	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Microbacterium virus Pikmin	2560596	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000	1	0.00000	0	0.00000	0	0.00000
Bacillus virus Blastoid	1406782	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacillus virus Riggi	1406788	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycobacterium virus Patience	1982360	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptomyces phage SV1	1204525	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Enterococcus phage vB_EfaS_IME198	1747287	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptomyces virus BillNye	2560486	S	0	0.00000	1	0.00000	1	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycobacterium virus Giles	1982151	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arthrobacter virus Kellezzio	1982237	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Gordonia virus DareDevil	2734229	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rhodobacter virus RcCronus	2005060	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycobacterium virus Papyrus	1982555	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Microbacterium virus Krampus	2734242	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas virus SM1	2560683	S	0	0.00000	1	0.00000	0	0.00000	8	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000	2	0.00000
Arthrobacter virus Circum	1982089	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Gordonia virus BrutonGaster	2734263	S	0	0.00000	1	0.00000	8	0.00000	4	0.00000	1	0.00000	0	0.00000	0	0.00000	2	0.00000	5	0.00000	6	0.00000	0	0.00000
Gordonia virus Mahdia	2560505	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Gordonia virus Emalyn	2560491	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Escherichia phage slur01	1720493	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycobacterium virus Muddy	1920752	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus virus G1	292029	S	0	0.00000	5	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus virus S25-4	1980964	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus virus Twort	55510	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000	1	0.00000	0	0.00000	0	0.00000
Bacillus virus WPh	1922328	S	0	0.00000	5	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacillus virus Bc431	1985175	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacillus virus SIOphi	2560335	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus phage LpeD	2041210	S	0	0.00000	5	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus phage SAC12B	2510941	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000
Bacillus phage SP-10	941058	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	2	0.00000
IAS virus	1450749	S	0	0.00000	1	0.00000	10	0.00000	5	0.00000	2	0.00000	2	0.00000	4	0.00000	0	0.00000	0	0.00000	4	0.00000	4	0.00000
Enterobacter phage EcP1	942016	S	0	0.00000	4	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arthrobacter phage Anjali	2484217	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	2	0.00000
Pelagibacter phage HTVC010P	1283077	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000
Enterococcus phage vB_EfaP_Ef6.3	2546622	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Vibrio phage 1.097.O._10N.286.49.B3	1881383	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacillus phage DK2	2500809	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacillus phage Claudi	1874001	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacillus phage MG-B1	1309583	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Microbacterium phage Burro	2315703	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Burkholderia virus Bcep22	242527	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas virus 119X	347326	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Achromobacter virus Axp3	2169962	S	0	0.00000	3	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Phormidium virus WMP4	400567	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000
Pseudomonas virus LUZ7	1982596	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Escherichia virus Sortsne	2734189	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Escherichia phage SP15	2184265	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Salmonella phage SE11	2592195	S	0	0.00000	1	0.00000	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000
Escherichia virus phiAPCEc03	2733986	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Escherichia virus Gostya9	2733983	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Klebsiella virus IME260	2560539	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Klebsiella virus SU503	1920778	S	0	0.00000	4	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Klebsiella virus KpV74	2733604	S	0	0.00000	1	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Fussvirus S30C28	2733907	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Vibrio virus Vc1	2733322	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	2	0.00000	0	0.00000	1	0.00000
Pseudomonas virus uligo	2733333	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sinorhizobium phage phiM9	1636182	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Vibrio phage YC	2267403	S	0	0.00000	3	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rhizobium phage vB_RleM_P10VF	1527770	S	0	0.00000	1	0.00000	0	0.00000	1	0.00000	0	0.00000	1	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Aeromonas phage phiA8-29	1978922	S	0	0.00000	1	0.00000	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Stenotrophomonas phage Mendera	2650877	S	0	0.00000	1	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Klebsiella virus PKP126	1981042	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	6	0.00000	0	0.00000	0	0.00000
Aotine betaherpesvirus 1	50290	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000
Murid betaherpesvirus 2	28304	S	0	0.00000	4	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Macacine betaherpesvirus 9	2560568	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000	3	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000
Elephant endotheliotropic herpesvirus 4	548914	S	0	0.00000	1	0.00000	3	0.00000	4	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	3	0.00000	0	0.00000	2	0.00000
Spheniscid alphaherpesvirus 1	2560777	S	0	0.00000	19	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000	2	0.00000
Ateline alphaherpesvirus 1	35243	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Human alphaherpesvirus 2	10310	S	0	0.00000	8	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Macacine alphaherpesvirus 1	10325	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Equid alphaherpesvirus 1	10326	S	0	0.00000	9	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	2	0.00000	1	0.00000	0	0.00000
Bubaline alphaherpesvirus 1	202910	S	0	0.00000	3	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cercopithecine alphaherpesvirus 9	35246	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Psittacid alphaherpesvirus 1	50294	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ovine gammaherpesvirus 2	10398	S	0	0.00000	10	0.00000	8	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000
Ateline gammaherpesvirus 3	85618	S	0	0.00000	5	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Felid gammaherpesvirus 1	2560468	S	0	0.00000	2	0.00000	2	0.00000	4	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Macacine gammaherpesvirus 4	45455	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ranid herpesvirus 1	85655	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ranid herpesvirus 2	389214	S	0	0.00000	1	0.00000	5	0.00000	0	0.00000	0	0.00000	0	0.00000	2	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000
Cyprinid herpesvirus 2	317878	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ostreid herpesvirus 1	261939	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acanthamoeba polyphaga mimivirus	212035	S	0	0.00000	18	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	3	0.00000	2	0.00000	0	0.00000	3	0.00000	0	0.00000
Chrysochromulina ericina virus	455364	S	0	0.00000	12	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000	1	0.00000	0	0.00000	1	0.00000	1	0.00000	0	0.00000
Aureococcus anophagefferens virus	1474867	S	0	0.00000	1	0.00000	1	0.00000	2	0.00000	0	0.00000	7	0.00000	7	0.00000	1	0.00000	0	0.00000	9	0.00000	1	0.00000
Acanthocystis turfacea chlorella virus 1	322019	S	0	0.00000	6	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	2	0.00000	0	0.00000	0	0.00000	5	0.00000	1	0.00000
Paramecium bursaria Chlorella virus 1	10506	S	0	0.00000	2	0.00000	1	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Paramecium bursaria Chlorella virus A1	381899	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ostreococcus lucimarinus virus 2	1663208	S	0	0.00000	6	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bathycoccus sp. RCC1105 virus BpV	933845	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Emiliania huxleyi virus 86	181082	S	0	0.00000	3	0.00000	6	0.00000	1	0.00000	1	0.00000	0	0.00000	9	0.00000	0	0.00000	3	0.00000	1	0.00000	0	0.00000
Heterosigma akashiwo virus 01	97195	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Singapore grouper iridovirus	262968	S	0	0.00000	3	0.00000	0	0.00000	1	0.00000	1	0.00000	0	0.00000	1	0.00000	3	0.00000	1	0.00000	5	0.00000	0	0.00000
Lymphocystis disease virus Sa	1898060	S	0	0.00000	2	0.00000	1	0.00000	0	0.00000	0	0.00000	1	0.00000	9	0.00000	0	0.00000	5	0.00000	0	0.00000	2	0.00000
Lymphocystis disease virus 1	36363	S	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Invertebrate iridovirus 22	1301279	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Invertebrate iridescent virus 22	345198	S	0	0.00000	1	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Invertebrate iridescent virus 6	176652	S	0	0.00000	3	0.00000	0	0.00000	2	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000	1	0.00000	1	0.00000	1	0.00000
Golden Marseillevirus	1720526	S	0	0.00000	4	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bovine papular stomatitis virus	129727	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000
Pseudocowpox virus	129726	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Volepox virus	28874	S	0	0.00000	4	0.00000	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	4	0.00000	18	0.00000	0	0.00000	0	0.00000
Cowpox virus	10243	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Skunkpox virus	160796	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000	4	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000
Pigeonpox virus	10264	S	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	2	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Fowlpox virus	10261	S	0	0.00000	1	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000
Yokapox virus	1076255	S	0	0.00000	3	0.00000	0	0.00000	0	0.00000	0	0.00000	6	0.00000	7	0.00000	3	0.00000	2	0.00000	0	0.00000	0	0.00000
Mule deerpox virus	304399	S	0	0.00000	2	0.00000	0	0.00000	1	0.00000	1	0.00000	0	0.00000	0	0.00000	0	0.00000	3	0.00000	0	0.00000	0	0.00000
